year,sentence,key_word
2014,Et  l'  addition  monte  à  plus  de  12  dollars  si  toutes  les  autorisations  devaient  être  verrouillées  .,addition
2014,"""  La  Belle  Gueule  Lager  d'  Hiver  est  une  bière  rousse  plutôt  sèche  et  légèrement  sucrée  ,  résultat  de  l'  addition  de  sucre  de  canne  Démarara  et  du  houblonnage  à  froid  .",addition
2014,C'  est  plus  une  addition  qu'  une  soustraction  .,addition
2014,"L'  ailier  Kamea  ,  le  flanker  Guillot  et  le  demi-de-mêlée  Da  Silva  corseront  l'  addition  en  inscrivant  un  essai  chacun  .",addition
2014,"Le  Parti  Communiste  présente  des  vœux  ,  et  l'  addition  ,  au  gouvernement",addition
2014,"Cependant  ,  il  requiert  de  mémoriser  de  longues  tables  d'  addition  et  de  multiplication  pour  mener  à  bien  des  calculs  :  6  +  7  =  13  ,  8  x  9  =  72  ,  etc  .",addition
2014,Il  a  mis  en  évidence  sa  simplicité  pour  effectuer  des  additions  et  des  multiplications  .,additions
2014,"Entre  1  et  9  ,  l'  addition  est  identique  à  celle  du  système  décimal  .",addition
2014,"Il  suffit  de  retenir  K  +  K  =  P  ,  P  +  P  =  T  et  T  +  T  =  V.  Les  autres  additions  sont  des  concaténations  ,  ou  font  appel  à  ces  trois  sommes  à  retenir  ,  par  exemple  T  +  P  =  TP  ,  TK  +  P  =  TPK  ,  puis  on  combine  avec  les  trois  règles  et  on  obtient  par  exemple  PK  +  P  =  TK  ...",additions
2014,"Et  pour  ce  qui  est  de  la  somme  de  ""  toru  varu  paua  takau  toru  ""  (  3  V  P  K  3  ,  soit  273  )  et  ""  rua  varu  tataua  takau  iva  ""  (  2  V  T  K  9  ,  soit  219  )  ,  la  question  posée  tout  au  début  ?  Le  résultat  est  ""  ono  varu  tauga  rua  ""  (  6  V  K  2  ,  soit  492  )  ,  qui  peut  être  simplement  vérifié  dans  le  système  d'  addition  mangarévien  !",addition
2014,"Reste  que  cette  annonce  est  une  ""  mauvaise  nouvelle  ""  pour  François  Hollande  qui  ""  s'  est  tellement  engagé  sur  la  capacité  de  son  gouvernement  à  inverser  la  courbe  du  chômage  avant  la  fin  de  l'  année  ,  que  cette  remontée  du  chômage  (  même  relativisée  par  l'  addition  des  statistiques  d'  octobre  et  de  novembre  )  atteint  encore  sa  crédibilité  ""  ,  estime  La  Croix  sous  la  plume  de  Dominique  Quinio  .",addition
2014,Nouvelle  addition  pour  Delegatus  :  Norton  Rose  Fulbright  voit  une  de  ses  avocates  quitter  les  rangs  pour  rejoindre  Delegatus  services  juridiques  .,addition
2014,"La  délivrance  viendra  finalement  d'  une  fulgurance  du  jeune  ouvreur  Jules  Plisson  ,  auteur  d'  un  essai  à  l'  heure  de  jeu  ,  avant  que  le  centre  Geoffrey  Doumayrou  ne  corse  l'  addition  sur  la  sirène  (  23  -  0  )  .",addition
2014,"D'  un  point  de  vue  comptable  ,  un  total  est  le  résultat  d'  une  addition  ,  c'est-à-dire  une  somme  ....  )  de  6  milliards  de  dollars  et  serait  tout  (  Le  tout  compris  comme  ensemble  de  ce  qui  existe  est  souvent  interprété  comme  le  monde  ou  l'  univers  .  )  à  fait  réalisable  avec  les  technologies  actuelles  .",addition
2014,"La  machine  clermontoise  se  mettait  alors  en  branle  et  enchainait  alors  les  essais  :  tour  à  tour  ,  Vosloo  (  63  e  ,  23  -  6  )  et  King  (  66  e  ,  28  -  6  )  corsaient  l'  addition  .",addition
2014,"Dès  la  55  '  de  jeu  ,  ils  ont  bénéficié  d'  un  penalty  suite  au  fauchage  d'  El-Amali  ,  l'  auteur  du  premier  but  ,  Belkaroui  le  botte  ,  mais  le  portier  Zaïdi  le  détourne  en  corner  (  55  '  )  ,  ce  ratage  ne  décourage  pas  les  camarades  de  Younès  qui  ont  maintenu  la  pression  jusqu'  à  la  71  '  de  jeu  ,  lorsque  Abid  héritant  d'  une  lumineuse  passe  de  Younès  ,  corse  l'  addition  et  met  totalement  à  l'  abri  son  équipe  .",addition
2014,"Elle  a  bu  un  dernier  verre  d'  eau  ,  compté  elle-même  son  addition  et  fait  l'  appoint  sur  la  nappe  avant  de  mettre  les  bouts  .",addition
2014,"L'  addition  d'  un  conservateur  sur  une  partie  de  la  production  permet  d'  étendre  l'  administrative  ""  date  limite  d'  utilisation  optimale  ""  (  la  DLUO  )  ,  autorisant  une  maturation  ,  au  frais  ,  jusqu'  à  une  dizaine  de  mois  .",addition
2014,L'  addition  des  points  établit  le  classement  général  final  .,addition
2014,"Lorsqu'  il  est  au  restaurant  avec  une  femme  ,  par  exemple  ,  il  ne  sait  qui  doit  payer  l'  addition  ,  ""  Finalement  ,  proposant  de  couper  la  poire  en  deux  ,  Monsieur  ,  ne  s'  en  sortant  pas  ,  suggéra  de  diviser  l'  addition  en  quatre  et  de  payer  lui-même  trois  parts  (  c'  est  le  plus  simple  ,  dit-il  ,  d'  une  assez  grande  élégance  mathématique  en  tout  cas  )  .",addition
2014,Coût  de  l'  addition  :  890.000  dollars  .,addition
2014,"C'  est  une  caisse  spéciale  ,  l'  association  pour  la  gestion  du  régime  d'  assurance  des  salaires  (  AGS  )  qui  règle  l'  addition  .",addition
2014,"Quant  aux  analystes  financiers  ,  ils  notent  que  non  seulement  l'  accord  a  été  conclu  plus  vite  que  ne  le  laissait  supposer  l  ?  acuité  du  conflit  entre  Fiat  et  Veba  ,  qui  bataillaient  depuis  des  mois  par  tribunaux  interposés  ,  mais  il  préserve  les  finances  de  Fiat  en  faisant  payer  par  Chrysler  une  grande  partie  de  l'  addition  (  2,6  milliards  de  dollars  )  .",addition
